,ID,Date,Region,City,Category,Product,Qty,UnitPrice,TotalPrice
616,ID00146,4-Sep,Midwest,Des Moines,Cookies,Arrowroot,95.0,3.0,445.0
617,ID00146,7-Sep,West,Tempe,Bars,Bran,38.0,2.0,102.0
618,ID00259,19-Oct,West,Berkeley,Cookies,Oatmeal Raisin,279.0,1.0,715.0
619,ID07516,25-Feb,Northeast,Boston,Crackers,Whole Wheat,77.0,3.0,484.0
620,ID00125,5-Mar,West,Billings,Bars,Bran,84.0,2.0,467.0
621,ID07435,27-Jul,West,Tucson,Bars,Carrot,156.0,3.0,705.0
622,ID00162,15-Jun,West,Clovis,Cookies,Oatmeal Raisin,233.0,1.0,368.0
623,ID00355,27-Feb,South,High Point,Snacks,Pretzels,193.0,1.0,446.0
624,ID00410,15-Dec,West,Spokane Valley,Cookies,Oatmeal Raisin,83.0,2.0,80.0
625,ID00469,4-Jan,West,Hesperia,Beverages,Carrot,245.0,2.0,757.0
626,ID07539,23-Aug,West,Long Beach,Bars,Bran,149.0,2.0,598.0
627,ID07438,4-Feb,West,Seattle,Cookies,Chocolate Chip,173.0,2.0,595.0
628,ID00241,18-Feb,West,Surprise,Snacks,Pretzels,137.0,2.0,521.0
629,ID07438,26-Jan,South,El Paso,Snacks,Potato Chips,227.0,2.0,554.0
630,ID00261,10-Apr,West,Richmond,Snacks,Pretzels,182.0,1.0,345.0
631,ID00106,29-Aug,West,West Valley City,Cookies,Oatmeal Raisin,118.0,2.0,471.0
632,ID00226,31-Jan,Northeast,Worcester,Prepared and preserved foods,Carrot,284.0,2.0,636.0
633,ID00456,4-Sep,South,Davie,Snacks,Pretzels,145.0,2.0,679.0
634,ID00280,17-Aug,Northeast,Allentown,Snacks,Potato Chips,193.0,3.0,695.0
635,ID00315,28-Jan,South,Athens,Beverages,Carrot,72.0,2.0,464.0
636,ID00200,1-May,South,Chesapeake,Beverages,Carrot,264.0,2.0,782.0
637,ID07521,28-Oct,West,Santa Ana,Cookies,Oatmeal Raisin,137.0,2.0,355.0
638,ID00159,24-Jul,West,Corona,Snacks,Pretzels,183.0,2.0,719.0
639,ID00288,4-Jan,South,Clearwater,Bars,Banana,164.0,1.0,475.0
640,ID00404,26-Aug,West,Pueblo,Bars,Banana,236.0,3.0,718.0
641,ID00310,6-Nov,Northeast,Hartford,Cookies,Oatmeal Raisin,194.0,3.0,739.0
642,ID00226,25-Apr,South,Shreveport,Snacks,Potato Chips,51.0,3.0,139.0
643,ID07532,28-Apr,South,Lubbock,Snacks,Pretzels,211.0,3.0,681.0
644,ID00068,19-Apr,South,Jackson,Cookies,Oatmeal Raisin,276.0,3.0,583.0
645,ID00501,9-Feb,West,Daly City,Beverages,Carrot,136.0,2.0,621.0
646,ID00215,22-Jan,Northeast,Edison,Bars,Banana,51.0,1.0,86.0
647,ID00139,29-Mar,South,College Station,Cookies,Arrowroot,78.0,2.0,76.0
648,ID07471,3-Nov,West,Stockton,Crackers,Whole Wheat,59.0,1.0,102.0
649,ID07517,13-Oct,West,Tempe,Crackers,Whole Wheat,274.0,2.0,761.0
650,ID00459,5-Aug,West,Carlsbad,Bars,Banana,102.0,3.0,386.0
651,ID00294,13-Sep,West,Lancaster,Bars,Bran,205.0,1.0,260.0
652,ID00469,27-Nov,South,Midland,Prepared and preserved foods,Carrot,288.0,2.0,727.0
653,ID00210,9-Nov,West,Visalia,Bars,Bran,147.0,2.0,381.0
654,ID07452,29-Jan,South,Houston,Cookies,Chocolate Chip,264.0,2.0,577.0
655,ID07455,14-Jan,South,Baltimore,Cookies,Arrowroot,123.0,2.0,512.0
656,ID00249,22-Jan,Midwest,Topeka,Snacks,Pretzels,282.0,2.0,756.0
657,ID00248,4-Jan,West,West Valley City,Bars,Banana,134.0,3.0,573.0
658,ID07355,29-Aug,Northeast,New York,Bars,Carrot,186.0,2.0,488.0
659,ID00266,10-May,Midwest,Dayton,Cookies,Oatmeal Raisin,77.0,1.0,59.0
660,ID00449,16-May,Midwest,Dearborn,Prepared and preserved foods,Carrot,273.0,2.0,568.0
661,ID00423,16-Jan,West,Renton,Beverages,Carrot,251.0,1.0,715.0
662,ID07449,20-Jan,West,Bakersfield,Cookies,Arrowroot,156.0,3.0,429.0
663,ID00023,16-Sep,South,Fort Lauderdale,Bars,Bran,261.0,2.0,771.0
664,ID07516,10-Sep,South,San Antonio,Bars,Bran,264.0,2.0,799.0
665,ID00472,19-May,West,Menifee,Bread and bakery products,Carrot,139.0,1.0,401.0
666,ID00454,27-Jun,West,Hillsboro,Prepared and preserved foods,Carrot,293.0,2.0,685.0
667,ID00389,14-Aug,South,Tallahassee,Beverages,Carrot,134.0,2.0,627.0
668,ID07399,20-Aug,Midwest,Chicago,Cookies,Arrowroot,236.0,2.0,683.0
669,ID00151,22-Oct,West,Pomona,Snacks,Potato Chips,283.0,2.0,662.0
670,ID00452,1-May,West,Inglewood,Beverages,Carrot,274.0,2.0,806.0
671,ID00525,26-Aug,Northeast,Woodbridge,Prepared and preserved foods,Carrot,170.0,2.0,531.0
672,ID07398,17-Aug,South,Dallas,Snacks,Potato Chips,76.0,3.0,240.0
673,ID00503,15-Jun,West,Bend,Snacks,Pretzels,59.0,1.0,91.0
674,ID00437,11-Aug,Midwest,Green Bay,Snacks,Pretzels,142.0,1.0,122.0
675,ID00362,21-Nov,West,Billings,Cookies,Oatmeal Raisin,117.0,2.0,424.0
676,ID00086,25-May,Midwest,Naperville,Snacks,Potato Chips,46.0,2.0,53.0
677,ID00039,3-Nov,Northeast,Jersey City,Bread and bakery products,Carrot,179.0,2.0,699.0
678,ID07484,14-Aug,West,Tucson,Cookies,Chocolate Chip,270.0,3.0,807.0
679,ID00421,12-Nov,West,Ventura,Bread and bakery products,Carrot,188.0,2.0,428.0
680,ID00230,13-Sep,South,Cary,Snacks,Pretzels,152.0,1.0,218.0
681,ID00371,16-Feb,South,Baton Rouge,Cookies,Oatmeal Raisin,260.0,2.0,628.0
682,ID07544,6-Dec,West,Anchorage,Cookies,Arrowroot,121.0,3.0,159.0
683,ID00288,26-Jan,Northeast,New Haven,Cookies,Arrowroot,172.0,2.0,225.0
684,ID00040,12-Feb,South,Grand Prairie,Bread and bakery products,Carrot,72.0,3.0,191.0
685,ID07588,7-Sep,West,Irvine,Bars,Bran,264.0,2.0,413.0
686,ID07521,10-Oct,South,Virginia Beach,Snacks,Potato Chips,239.0,3.0,669.0
687,ID00313,20-Mar,South,Miami Gardens,Bars,Bran,206.0,2.0,520.0
688,ID07411,22-Feb,South,Fort Worth,Bars,Carrot,47.0,3.0,204.0
689,ID07592,13-Apr,South,Tulsa,Bread and bakery products,Carrot,167.0,2.0,439.0
690,ID00132,17-Aug,South,Knoxville,Cookies,Chocolate Chip,168.0,3.0,645.0
691,ID00525,9-Nov,West,Vacaville,Prepared and preserved foods,Carrot,236.0,2.0,683.0
692,ID07510,11-Mar,West,Bakersfield,Cookies,Oatmeal Raisin,201.0,2.0,654.0
693,ID00421,1-Sep,South,Clearwater,Bars,Bran,250.0,2.0,569.0
694,ID00210,1-Apr,West,Gresham,Snacks,Pretzels,29.0,3.0,305.0
695,ID00068,3-Jun,Northeast,Yonkers,Bars,Banana,30.0,1.0,43.0
696,ID00270,25-May,Midwest,Evansville,Snacks,Pretzels,173.0,3.0,450.0
697,ID07388,24-Nov,South,Fort Worth,Bars,Carrot,51.0,2.0,126.0
698,ID07576,7-Feb,South,Durham,Crackers,Whole Wheat,232.0,2.0,266.0
699,ID07593,24-Jun,South,St. Petersburg,Snacks,Pretzels,283.0,1.0,774.0
700,ID00258,18-Nov,South,Greensboro,Bars,Banana,109.0,2.0,392.0
701,ID00392,4-Sep,West,Temecula,Cookies,Oatmeal Raisin,275.0,2.0,707.0
702,ID07554,27-Jul,South,Greensboro,Bars,Bran,115.0,1.0,201.0
703,ID00278,28-Apr,West,Simi Valley,Cookies,Oatmeal Raisin,116.0,2.0,351.0
704,ID07358,11-Aug,East,New York,Crackers,Whole Wheat,210.0,3.0,377.0
705,ID00300,9-Jun,Midwest,Olathe,Snacks,Pretzels,300.0,2.0,792.0
706,ID07481,12-Nov,South,Fort Worth,Snacks,Potato Chips,251.0,2.0,778.0
707,ID07461,18-Jun,South,Chesapeake,Crackers,Whole Wheat,258.0,3.0,669.0
708,ID07463,3-Jul,West,Las Vegas,Bars,Banana,130.0,3.0,721.0
709,ID00090,16-Jan,Midwest,Grand Rapids,Bars,Banana,26.0,2.0,101.0
710,ID00524,19-Apr,West,Daly City,Beverages,Carrot,221.0,1.0,217.0
711,ID00412,22-Oct,West,Inglewood,Snacks,Pretzels,258.0,1.0,669.0
712,ID00441,13-Apr,Midwest,Green Bay,Bread and bakery products,Carrot,267.0,2.0,695.0
713,ID00400,21-Dec,South,Lafayette,Bread and bakery products,Carrot,26.0,2.0,255.0
714,ID07546,17-Aug,Midwest,Saint Paul,Cookies,Oatmeal Raisin,115.0,2.0,378.0
715,ID00072,7-Oct,South,Amarillo,Bars,Banana,112.0,2.0,186.0
716,ID07455,8-Jan,South,Nashville,Bars,Carrot,201.0,1.0,276.0
717,ID00099,7-Oct,South,Tallahassee,Cookies,Chocolate Chip,135.0,2.0,233.0
718,ID07421,12-Jun,West,Scottsdale,Cookies,Arrowroot,45.0,3.0,78.0
719,ID00013,12-Feb,Midwest,Ann Arbor,Crackers,Whole Wheat,133.0,2.0,119.0
720,ID07372,12-Jun,South,Nashville,Bars,Carrot,246.0,2.0,530.0
721,ID00213,16-Sep,South,Wilmington,Cookies,Chocolate Chip,287.0,1.0,615.0
722,ID00099,16-Apr,West,Palmdale,Snacks,Potato Chips,224.0,3.0,748.0
723,ID00442,10-Oct,West,Renton,Bread and bakery products,Carrot,146.0,2.0,441.0
724,ID00027,24-Jul,West,Huntington Beach,Bars,Bran,235.0,2.0,444.0
725,ID00340,14-Mar,South,High Point,Bars,Banana,78.0,1.0,282.0
726,ID00483,16-Sep,West,Burbank,Prepared and preserved foods,Carrot,97.0,2.0,338.0
727,ID00514,8-Mar,West,San Mateo,Beverages,Carrot,68.0,3.0,395.0
728,ID07590,14-Aug,Midwest,Omaha,Bars,Banana,223.0,1.0,624.0
729,ID00055,18-Jul,South,Macon,Cookies,Oatmeal Raisin,217.0,1.0,525.0
730,ID00037,27-Feb,South,Birmingham,Bars,Banana,208.0,3.0,736.0
731,ID07378,30-Dec,Midwest,Indianapolis,Snacks,Potato Chips,79.0,3.0,85.0
732,ID00521,23-Aug,West,Longmont,Beverages,Carrot,237.0,1.0,676.0
733,ID00426,9-Feb,Midwest,Fishers,Bars,Banana,31.0,3.0,330.0
734,ID00109,31-May,Northeast,Elizabeth,Crackers,Whole Wheat,126.0,3.0,508.0
735,ID00154,17-Mar,West,Visalia,Prepared and preserved foods,Carrot,164.0,1.0,79.0
736,ID07503,13-Oct,South,Virginia Beach,Crackers,Whole Wheat,39.0,2.0,207.0
737,ID00098,9-Dec,West,Huntington Beach,Bars,Bran,186.0,2.0,565.0
738,ID07380,17-Mar,Midwest,Saint Paul,Crackers,Whole Wheat,45.0,3.0,270.0
739,ID00003,29-Jan,South,Orlando,Crackers,Whole Wheat,71.0,2.0,456.0
740,ID07521,7-Apr,South,Tampa,Cookies,Arrowroot,108.0,2.0,163.0
741,ID00397,7-Feb,Northeast,Hartford,Cookies,Oatmeal Raisin,236.0,1.0,167.0
742,ID00162,27-Dec,Midwest,Fort Wayne,Cookies,Arrowroot,225.0,3.0,377.0
743,ID07355,3-Jun,West,Boston,Crackers,Whole Wheat,143.0,3.0,502.0
744,ID07578,29-Jan,South,Cape Coral,Bars,Carrot,25.0,1.0,71.0
745,ID00022,13-Jan,South,Chattanooga,Bars,Banana,278.0,2.0,664.0
746,ID00386,21-Jul,Northeast,Hartford,Beverages,Carrot,191.0,1.0,332.0
747,ID07362,18-Nov,South,Jacksonville,Bars,Carrot,30.0,2.0,35.0
748,ID00385,19-Jan,Midwest,Davenport,Snacks,Pretzels,167.0,1.0,223.0
749,ID00050,22-May,South,Tallahassee,Bread and bakery products,Carrot,250.0,1.0,575.0
750,ID00278,8-Mar,West,Greeley,Cookies,Oatmeal Raisin,208.0,3.0,479.0
751,ID07379,18-Feb,South,Baltimore,Bars,Carrot,225.0,1.0,199.0
752,ID00158,30-Jul,West,Torrance,Prepared and preserved foods,Carrot,199.0,3.0,719.0
753,ID00302,6-Feb,South,Broken Arrow,Prepared and preserved foods,Carrot,89.0,2.0,321.0
754,ID00079,27-Dec,West,Rancho Cucamonga,Snacks,Pretzels,231.0,3.0,579.0
755,ID00468,31-Jan,West,Rialto,Beverages,Carrot,153.0,2.0,424.0
756,ID07442,6-Dec,West,Denver,Bars,Carrot,67.0,2.0,282.0
757,ID00450,6-Jun,West,Spokane Valley,Bread and bakery products,Carrot,190.0,3.0,646.0
758,ID00140,13-Apr,West,Santa Clara,Snacks,Potato Chips,189.0,1.0,516.0
759,ID00236,6-Feb,South,Carrollton,Bars,Bran,229.0,2.0,510.0
760,ID00350,19-Sep,South,Sandy Springs,Cookies,Chocolate Chip,151.0,3.0,714.0
761,ID00403,16-Feb,West,Westminster,Bars,Banana,34.0,3.0,38.0
762,ID00474,22-Jan,Northeast,Woodbridge,Beverages,Carrot,275.0,2.0,703.0
763,ID07411,24-Nov,West,San Francisco,Bars,Carrot,70.0,2.0,67.0
764,ID07541,1-Oct,West,Reno,Cookies,Oatmeal Raisin,193.0,3.0,763.0
765,ID00136,16-Jan,West,Fullerton,Bread and bakery products,Carrot,256.0,1.0,267.0
766,ID00451,27-Jul,South,Abilene,Cookies,Oatmeal Raisin,273.0,2.0,717.0
767,ID00237,18-Nov,South,McAllen,Bars,Bran,112.0,3.0,113.0
768,ID07360,13-Apr,South,Houston,Cookies,Chocolate Chip,59.0,3.0,106.0
769,ID07442,13-Apr,Northeast,Pittsburgh,Cookies,Oatmeal Raisin,113.0,1.0,149.0
770,ID00348,12-Jun,West,Westminster,Bread and bakery products,Carrot,33.0,2.0,50.0
771,ID00446,29-Aug,West,Bend,Cookies,Arrowroot,209.0,3.0,732.0
772,ID00059,13-Apr,Midwest,Toledo,Bars,Bran,285.0,2.0,717.0
773,ID00074,3-Jun,South,Tallahassee,Snacks,Pretzels,88.0,2.0,103.0
774,ID00137,2-Mar,South,Alexandria,Cookies,Arrowroot,182.0,2.0,374.0
775,ID07415,22-Feb,South,Houston,Cookies,Arrowroot,98.0,3.0,343.0
776,ID00239,1-Oct,South,Knoxville,Snacks,Pretzels,33.0,2.0,48.0
777,ID07553,1-May,Midwest,Toledo,Cookies,Oatmeal Raisin,278.0,3.0,774.0
778,ID07507,4-Oct,South,Savannah,Cookies,Arrowroot,60.0,1.0,90.0
779,ID00368,25-May,West,Ventura,Bars,Banana,227.0,2.0,180.0
780,ID00364,3-Jul,Midwest,Elgin,Bars,Banana,234.0,1.0,512.0
781,ID00051,11-Mar,Midwest,Olathe,Cookies,Chocolate Chip,213.0,2.0,620.0
782,ID00425,23-Mar,West,El Cajon,Bars,Banana,153.0,1.0,293.0
783,ID00474,12-Jul,West,Burbank,Prepared and preserved foods,Carrot,26.0,2.0,39.0
784,ID07583,16-Jan,West,Tempe,Bars,Bran,273.0,2.0,639.0
785,ID00515,1-Sep,West,Spokane Valley,Beverages,Carrot,237.0,2.0,741.0
786,ID00478,19-May,West,Centennial,Prepared and preserved foods,Carrot,293.0,1.0,654.0
787,ID00103,24-Jul,South,Murfreesboro,Crackers,Whole Wheat,49.0,1.0,91.0
788,ID00489,1-Sep,Midwest,Carmel,Snacks,Potato Chips,105.0,2.0,375.0
789,ID07398,6-Jul,South,Dallas,Cookies,Arrowroot,42.0,3.0,136.0
790,ID00355,7-May,South,Tyler,Snacks,Pretzels,151.0,2.0,465.0
791,ID00493,18-Feb,West,Daly City,Prepared and preserved foods,Carrot,230.0,2.0,703.0
792,ID00465,4-Sep,South,Sugar Land,Prepared and preserved foods,Carrot,146.0,2.0,411.0
793,ID00137,2-Mar,West,Eugene,Bars,Bran,110.0,2.0,440.0
794,ID00205,16-Apr,South,Clearwater,Snacks,Potato Chips,78.0,2.0,313.0
795,ID00309,24-Nov,Midwest,Fargo,Snacks,Pretzels,142.0,3.0,511.0
796,ID07473,4-Feb,Northeast,Buffalo,Bars,Carrot,109.0,3.0,543.0
797,ID00439,6-Nov,Midwest,Evansville,Bars,Bran,57.0,1.0,77.0
798,ID00149,24-Nov,Northeast,Elizabeth,Bars,Bran,237.0,1.0,296.0
799,ID00256,30-Nov,West,Fullerton,Cookies,Arrowroot,88.0,2.0,336.0
800,ID07416,28-Feb,West,Boston,Cookies,Chocolate Chip,196.0,2.0,477.0
801,ID07448,13-Sep,Midwest,Saint Paul,Crackers,Whole Wheat,270.0,1.0,598.0
802,ID00123,8-Mar,South,Round Rock,Bread and bakery products,Carrot,133.0,2.0,475.0
803,ID07526,18-Feb,West,Huntington Beach,Prepared and preserved foods,Carrot,217.0,1.0,536.0
804,ID00055,19-Oct,West,Elk Grove,Snacks,Pretzels,271.0,2.0,666.0
805,ID07511,12-Jul,West,Portland,Bread and bakery products,Carrot,289.0,2.0,810.0
806,ID07436,12-Nov,West,Henderson,Cookies,Arrowroot,231.0,3.0,430.0
807,ID00349,4-Sep,West,Sparks,Snacks,Potato Chips,37.0,2.0,93.0
808,ID07395,24-Jul,West,Bakersfield,Bars,Carrot,35.0,2.0,47.0
809,ID07427,19-Oct,South,Baltimore,Bars,Bran,85.0,2.0,100.0
810,ID00322,14-Mar,West,Victorville,Bars,Banana,196.0,1.0,629.0
811,ID00220,4-Oct,South,Round Rock,Bars,Carrot,103.0,3.0,280.0
812,ID00462,25-Jan,West,Temecula,Beverages,Carrot,71.0,2.0,139.0
813,ID07419,20-Mar,West,Thornton,Cookies,Arrowroot,258.0,2.0,526.0
814,ID00527,31-May,West,Longmont,Prepared and preserved foods,Carrot,249.0,2.0,638.0
815,ID00500,15-Feb,West,Daly City,Beverages,Carrot,134.0,1.0,270.0
816,ID07559,15-Dec,South,Fayetteville,Cookies,Oatmeal Raisin,202.0,3.0,681.0
817,ID00322,1-May,South,Carrollton,Prepared and preserved foods,Carrot,266.0,2.0,725.0
818,ID00033,28-Oct,West,Tempe,Crackers,Whole Wheat,239.0,3.0,764.0
819,ID07499,3-Nov,Midwest,Minneapolis,Snacks,Pretzels,226.0,2.0,402.0
820,ID00493,1-Oct,West,El Cajon,Beverages,Carrot,151.0,2.0,596.0
821,ID07454,28-Sep,South,Corpus Christi,Crackers,Whole Wheat,151.0,3.0,342.0
822,ID07436,5-Jan,West,Seattle,Crackers,Whole Wheat,192.0,3.0,672.0
823,ID00252,21-Feb,West,Clovis,Bread and bakery products,Carrot,173.0,1.0,366.0
824,ID00418,16-Apr,West,Temecula,Bread and bakery products,Carrot,92.0,1.0,100.0
825,ID07474,18-Jul,West,Visalia,Bars,Carrot,32.0,3.0,50.0
826,ID00164,30-Dec,West,Everett,Cookies,Arrowroot,125.0,3.0,224.0
827,ID07385,12-Nov,West,San Jose,Bars,Carrot,25.0,3.0,104.0
828,ID07533,30-Jun,South,Knoxville,Cookies,Arrowroot,89.0,3.0,196.0
829,ID07384,21-Dec,West,Portland,Cookies,Chocolate Chip,305.0,2.0,816.0
830,ID00035,22-May,West,Spokane,Bars,Banana,276.0,2.0,787.0
831,ID07589,28-Apr,South,Montgomery,Bars,Bran,114.0,2.0,271.0
832,ID00088,24-Jul,Northeast,Pittsburgh,Prepared and preserved foods,Carrot,267.0,2.0,613.0
833,ID00467,1-Oct,West,Burbank,Prepared and preserved foods,Carrot,82.0,2.0,415.0
834,ID00238,3-Dec,South,Brownsville,Bars,Bran,188.0,3.0,693.0
835,ID07510,18-Feb,West,Salem,Cookies,Arrowroot,52.0,2.0,213.0
836,ID00353,16-May,West,Spokane Valley,Cookies,Oatmeal Raisin,173.0,2.0,217.0
837,ID07549,22-Jan,South,Norfolk,Prepared and preserved foods,Carrot,255.0,2.0,751.0
838,ID07430,31-May,Midwest,St. Louis,Cookies,Arrowroot,136.0,3.0,522.0
839,ID07374,5-Aug,Midwest,Indianapolis,Crackers,Whole Wheat,98.0,3.0,217.0
840,ID00106,20-Aug,Midwest,Rockford,Snacks,Potato Chips,242.0,2.0,549.0
841,ID07383,29-Aug,West,Albuquerque,Crackers,Whole Wheat,163.0,2.0,221.0
842,ID00212,31-Oct,Midwest,Aurora,Snacks,Potato Chips,270.0,1.0,487.0
843,ID00388,7-Jan,West,West Covina,Bars,Banana,76.0,2.0,121.0
844,ID00012,29-Aug,South,Charleston,Cookies,Arrowroot,90.0,2.0,193.0
845,ID00292,25-Sep,Midwest,Columbia,Snacks,Potato Chips,107.0,2.0,127.0
846,ID07423,22-May,South,Baltimore,Cookies,Oatmeal Raisin,259.0,1.0,571.0
847,ID07467,14-Mar,Midwest,Minneapolis,Cookies,Oatmeal Raisin,191.0,2.0,615.0
848,ID07378,5-Aug,South,Atlanta,Cookies,Chocolate Chip,224.0,1.0,395.0
849,ID00330,18-Feb,South,Tyler,Snacks,Pretzels,62.0,1.0,67.0
850,ID00088,19-Sep,West,Salinas,Snacks,Potato Chips,129.0,2.0,468.0
851,ID00073,16-Feb,West,Santa Clarita,Cookies,Oatmeal Raisin,247.0,2.0,582.0
852,ID07531,24-Jun,West,Spokane,Snacks,Pretzels,237.0,2.0,581.0
853,ID00479,16-Apr,Northeast,New Bedford,Prepared and preserved foods,Carrot,56.0,1.0,35.0
854,ID00448,2-Aug,West,West Valley City,Beverages,Carrot,207.0,1.0,681.0
855,ID00319,6-Feb,Midwest,Warren,Snacks,Pretzels,38.0,2.0,91.0
856,ID07520,6-Feb,West,Oxnard,Bars,Banana,47.0,2.0,91.0
857,ID00441,11-Mar,Midwest,Green Bay,Prepared and preserved foods,Carrot,276.0,1.0,778.0
858,ID00080,25-Oct,South,Amarillo,Snacks,Pretzels,49.0,2.0,150.0
859,ID00152,30-Jul,Midwest,Sterling Heights,Cookies,Chocolate Chip,50.0,2.0,104.0
860,ID00271,22-Feb,South,Tallahassee,Snacks,Pretzels,72.0,3.0,189.0
861,ID00090,22-Jan,South,Athens,Prepared and preserved foods,Carrot,156.0,3.0,312.0
862,ID00457,30-Nov,South,Richardson,Bread and bakery products,Carrot,136.0,2.0,441.0
863,ID00359,28-Oct,South,Athens,Bread and bakery products,Carrot,66.0,3.0,520.0
864,ID00405,1-Oct,West,Santa Maria,Snacks,Pretzels,29.0,2.0,45.0
865,ID07585,13-May,South,Lexington,Bars,Bran,193.0,1.0,512.0
866,ID07442,28-Oct,South,El Paso,Crackers,Whole Wheat,163.0,3.0,272.0
867,ID07383,16-Sep,West,San Francisco,Bars,Carrot,142.0,1.0,187.0
868,ID00301,3-Nov,South,Mesquite,Bars,Banana,140.0,1.0,353.0
869,ID07588,2-Jan,South,Virginia Beach,Cookies,Arrowroot,116.0,2.0,467.0
870,ID00351,20-Aug,South,League City,Beverages,Carrot,286.0,2.0,778.0
871,ID07552,28-Oct,South,Greensboro,Cookies,Chocolate Chip,187.0,3.0,140.0
872,ID00046,4-May,Midwest,Sioux Falls,Bars,Bran,157.0,1.0,324.0
873,ID00506,12-Feb,South,Wichita Falls,Prepared and preserved foods,Carrot,233.0,1.0,547.0
874,ID07563,24-Jun,South,Louisville,Snacks,Potato Chips,50.0,3.0,114.0
875,ID00028,4-Apr,South,Durham,Snacks,Pretzels,99.0,2.0,360.0
876,ID00039,15-Nov,South,Charleston,Bars,Bran,296.0,1.0,552.0
877,ID07581,23-Mar,South,Memphis,Bars,Banana,221.0,3.0,695.0
878,ID07475,19-Feb,West,San Francisco,Cookies,Chocolate Chip,32.0,3.0,166.0
879,ID00211,20-Mar,Northeast,Manchester,Bars,Bran,64.0,2.0,639.0
880,ID00094,20-Mar,West,Arvada,Crackers,Whole Wheat,44.0,2.0,160.0
881,ID00009,19-Jan,Northeast,Hartford,Cookies,Oatmeal Raisin,257.0,2.0,725.0
882,ID00343,14-Aug,Northeast,Elizabeth,Cookies,Oatmeal Raisin,121.0,3.0,580.0
883,ID00275,30-Dec,South,Carrollton,Snacks,Pretzels,223.0,2.0,449.0
884,ID00458,19-Jan,Midwest,Carmel,Prepared and preserved foods,Carrot,280.0,1.0,312.0
885,ID00355,12-Feb,South,Palm Bay,Prepared and preserved foods,Carrot,232.0,1.0,736.0
886,ID00320,26-Aug,Midwest,Evansville,Bars,Banana,291.0,2.0,764.0
887,ID00416,12-Jun,West,Jurupa Valley,Snacks,Pretzels,188.0,1.0,354.0
888,ID07588,27-Dec,Midwest,Detroit,Snacks,Pretzels,65.0,1.0,468.0
889,ID00267,13-Jan,Midwest,Fargo,Bars,Banana,172.0,2.0,571.0
890,ID00103,1-Jan,South,McAllen,Cookies,Arrowroot,31.0,2.0,123.0
891,ID07499,2-Aug,Midwest,Grand Rapids,Cookies,Chocolate Chip,258.0,2.0,710.0
892,ID00095,21-Dec,West,Lakewood,Crackers,Whole Wheat,185.0,2.0,145.0
893,ID00267,25-Feb,South,Shreveport,Crackers,Whole Wheat,81.0,2.0,278.0
894,ID00394,9-Jun,Midwest,Columbia,Bread and bakery products,Carrot,176.0,2.0,581.0
895,ID00076,25-Feb,West,Tempe,Crackers,Whole Wheat,76.0,2.0,331.0
896,ID00316,22-Oct,West,Fairfield,Cookies,Chocolate Chip,42.0,2.0,163.0
897,ID00509,8-Mar,South,Sugar Land,Beverages,Carrot,190.0,1.0,310.0
898,ID00051,25-Feb,Midwest,Cleveland,Bars,Carrot,159.0,3.0,408.0
899,ID00524,1-Jan,Midwest,Carmel,Beverages,Carrot,281.0,2.0,581.0
900,ID07381,9-Jul,South,El Paso,Snacks,Potato Chips,195.0,2.0,275.0
901,ID07557,19-Sep,Midwest,Minneapolis,Cookies,Chocolate Chip,153.0,2.0,541.0
902,ID07359,27-Feb,East,New York,Crackers,Whole Wheat,217.0,2.0,524.0
903,ID00023,12-Jun,South,Savannah,Cookies,Arrowroot,144.0,3.0,274.0
904,ID00362,9-Feb,South,Broken Arrow,Beverages,Carrot,223.0,1.0,600.0
905,ID00228,4-Apr,West,Corona,Prepared and preserved foods,Carrot,195.0,1.0,489.0
906,ID00380,5-Aug,Northeast,Manchester,Bread and bakery products,Carrot,236.0,2.0,715.0
907,ID00443,31-Jan,West,El Monte,Bread and bakery products,Carrot,66.0,1.0,423.0
908,ID00275,21-Feb,West,Eugene,Prepared and preserved foods,Carrot,290.0,2.0,575.0
909,ID07510,12-Jun,West,Chandler,Cookies,Oatmeal Raisin,44.0,2.0,287.0
910,ID00050,18-Nov,West,Fullerton,Bread and bakery products,Carrot,91.0,1.0,89.0
911,ID07515,21-Dec,West,Reno,Crackers,Whole Wheat,45.0,2.0,45.0
912,ID07570,2-Mar,Northeast,Springfield,Cookies,Oatmeal Raisin,230.0,3.0,629.0
913,ID00473,5-Aug,West,Rialto,Bars,Bran,300.0,2.0,791.0
914,ID07402,1-May,South,Raleigh,Cookies,Arrowroot,230.0,1.0,277.0
915,ID00424,3-Nov,West,West Valley City,Cookies,Oatmeal Raisin,157.0,1.0,487.0
916,ID00230,24-Feb,South,Coral Springs,Cookies,Arrowroot,206.0,3.0,700.0
917,ID00273,17-Jan,Midwest,Olathe,Bars,Banana,239.0,3.0,707.0
918,ID00375,24-Jul,West,Lakewood,Snacks,Pretzels,164.0,2.0,483.0
919,ID07497,24-Feb,West,Palmdale,Cookies,Arrowroot,226.0,1.0,493.0
920,ID00230,9-Feb,South,Sandy Springs,Bars,Banana,109.0,2.0,245.0
921,ID07493,2-Jan,South,Killeen,Bars,Carrot,102.0,2.0,66.0
922,ID00091,13-Apr,West,Salem,Bars,Banana,231.0,3.0,646.0
923,ID07523,6-Dec,South,Laredo,Snacks,Potato Chips,292.0,1.0,720.0
